ROI_name,Region Name,SUM of UC,SUM of OC,Inconsistency,Equal,Label
Otha_R,A4t_L,0,1,False,False,1093
Otha_R,A4ul_L,0,1,False,False,1094
Otha_R,A4ul_R,0,2,False,False,1095
Otha_R,A5l_R,0,1,False,False,1096
Otha_R,A7pc_L,0,1,False,False,1097
Otha_R,A7pc_R,0,1,False,False,1098
Otha_R,A9m_L,0,1,False,False,1099
Otha_R,A9m_R,0,1,False,False,1100
Otha_R,aSTS_R,0,1,False,False,1101
Otha_R,cpSTS_L,0,1,False,False,1102
Otha_R,cpSTS_R,0,2,False,False,1103
Otha_R,dIg_L,0,1,False,False,1104
Otha_R,dIg_R,0,1,False,False,1105
Otha_R,G_L,0,2,False,False,1106
Otha_R,G_R,0,1,False,False,1107
Otha_R,rpSTS_L,0,2,False,False,1108
rpSTS_L,Otha_R,0,2,False,False,1108
Otha_R,rpSTS_R,0,1,False,False,1109
Otha_R,TE1.0/TE1.2_L,0,3,False,False,1110
Otha_R,TE1.0/TE1.2_R,0,1,False,False,1111
Otha_R,V5/MT+_L,0,1,False,False,1112
Right Crus I,rCunG_L,0,1,False,False,1113
Right Crus I,rCunG_R,0,2,False,False,1114
Right Crus I,vmPOS_L,0,1,False,False,1115
Right Crus I,vmPOS_R,0,1,False,False,1116
vmPOS_R,Right Crus I,0,1,False,False,1116
rpSTS_L,cTtha_R,0,1,False,False,1117
rpSTS_L,Left Crus I,0,2,False,False,1118
rpSTS_L,Left Crus II,0,3,False,False,1119
rpSTS_L,Left VI,0,1,False,False,1120
rpSTS_L,Left VIIb,0,2,False,False,1121
rpSTS_L,Left VIIIa,0,2,False,False,1122
rpSTS_L,Left VIIIb,0,1,False,False,1123
rpSTS_L,Left X,0,1,False,False,1124
rpSTS_L,lPFtha_R,0,1,False,False,1125
rpSTS_L,lsOccG_R,0,1,False,False,1126
rpSTS_L,mPFtha_L,0,1,False,False,1127
rpSTS_L,mPFtha_R,0,3,False,False,1128
rpSTS_L,Right VIIIb,0,1,False,False,1129
rpSTS_L,Right X,0,1,False,False,1130
rpSTS_L,rTtha_L,0,1,False,False,1131
rpSTS_L,rTtha_R,0,2,False,False,1132
rpSTS_R,cTtha_L,0,1,False,False,1133
rpSTS_R,Otha_L,0,1,False,False,1134
TL_L,A46_L,0,1,False,False,1135
TL_L,dCa_R,0,1,False,False,1136
vmPOS_L,A39c_L,0,1,False,False,1137
vmPOS_L,Left Crus I,0,1,False,False,1138
vmPOS_L,Right Crus II,0,1,False,False,1139
vmPOS_L,Right VIIb,0,1,False,False,1140
vmPOS_R,A7ip_R,0,1,False,False,1141
vmPOS_R,Left Crus I,0,1,False,False,1142
vmPOS_R,Left VI,0,5,False,False,1143
vmPOS_R,OPC_L,0,1,False,False,1144
vmPOS_R,Right Crus II,0,1,False,False,1145
vmPOS_R,Right VIIb,0,1,False,False,1146
vmPOS_R,Vermis VI,0,1,False,False,1147
vmPu_R,iOccG_L,0,1,False,False,1148
vmPu_R,mOccG_L,0,4,False,False,1149
vmPu_R,NAC_R,0,1,False,False,1150
