ROI_name,Region Name,SUM of UC,SUM of OC,Inconsistency,Equal,Label
vmPOS_R,A7ip_R,0,1,False,False,Single
vmPOS_R,Left Crus I,0,1,False,False,Single
vmPOS_R,Left VI,0,5,False,False,Single
vmPOS_R,OPC_L,0,1,False,False,Single
vmPOS_R,Right Crus II,0,1,False,False,Single
vmPOS_R,Right VIIb,0,1,False,False,Single
vmPOS_R,Vermis VI,0,1,False,False,Single
vmPu_R,iOccG_L,0,1,False,False,Single
vmPu_R,mOccG_L,0,4,False,False,Single
vmPu_R,NAC_R,0,1,False,False,Single
